No	Time	DC/AC	Value	Unit	AUTO
463	20:35:57	DC	00,14	mA	pass
464	20:35:58	DC	00,14	mA	pass
465	20:35:58	DC	00,14	mA	pass
466	20:35:59	DC	00,13	mA	pass
467	20:36:00	DC	00,13	mA	pass
468	20:36:00	DC	00,13	mA	pass
469	20:36:01	DC	00,13	mA	pass
470	20:36:01	DC	00,14	mA	pass
471	20:36:02	DC	00,13	mA	pass
472	20:36:03	DC	00,13	mA	pass
473	20:36:03	DC	00,13	mA	pass
474	20:36:04	DC	00,13	mA	pass
475	20:36:04	DC	00,13	mA	pass
476	20:36:05	DC	00,13	mA	pass
477	20:36:05	DC	00,14	mA	pass
478	20:36:06	DC	00,14	mA	pass
479	20:36:07	DC	00,14	mA	pass
480	20:36:07	DC	00,14	mA	pass
481	20:36:08	DC	00,13	mA	pass
482	20:36:08	DC	00,13	mA	pass
483	20:36:09	DC	00,14	mA	pass
484	20:36:10	DC	00,14	mA	pass
485	20:36:10	DC	00,14	mA	pass
486	20:36:11	DC	00,14	mA	pass
487	20:36:11	DC	00,13	mA	pass
488	20:36:12	DC	00,13	mA	pass
489	20:36:12	DC	00,13	mA	pass
490	20:36:13	DC	00,13	mA	pass
491	20:36:14	DC	00,13	mA	pass
492	20:36:14	DC	00,13	mA	pass
493	20:36:15	DC	00,14	mA	pass
494	20:36:15	DC	00,13	mA	pass
495	20:36:16	DC	00,13	mA	pass
496	20:36:16	DC	00,13	mA	pass
497	20:36:17	DC	00,13	mA	pass
498	20:36:18	DC	00,13	mA	pass
499	20:36:18	DC	00,13	mA	pass
500	20:36:19	DC	00,13	mA	pass
501	20:36:19	DC	00,13	mA	pass
502	20:36:20	DC	00,13	mA	pass
503	20:36:21	DC	00,13	mA	pass
504	20:36:21	DC	00,13	mA	pass
505	20:36:22	DC	00,13	mA	pass
506	20:36:22	DC	00,13	mA	pass
507	20:36:23	DC	00,13	mA	pass
508	20:36:23	DC	00,13	mA	pass
509	20:36:24	DC	00,14	mA	pass
510	20:36:25	DC	00,14	mA	pass
511	20:36:25	DC	00,14	mA	pass
512	20:36:26	DC	00,13	mA	pass
513	20:36:26	DC	00,13	mA	pass
514	20:36:27	DC	00,13	mA	pass
515	20:36:27	DC	00,13	mA	pass
516	20:36:28	DC	00,13	mA	pass
517	20:36:29	DC	00,13	mA	pass
518	20:36:29	DC	00,13	mA	pass
519	20:36:30	DC	00,13	mA	pass
520	20:36:30	DC	00,13	mA	pass
521	20:36:31	DC	00,13	mA	pass
522	20:36:31	DC	00,13	mA	pass
523	20:36:32	DC	00,13	mA	pass
524	20:36:33	DC	00,13	mA	pass
525	20:36:33	DC	00,14	mA	pass
526	20:36:34	DC	00,14	mA	pass
527	20:36:34	DC	00,13	mA	pass
528	20:36:35	DC	00,13	mA	pass
529	20:36:36	DC	00,13	mA	pass
530	20:36:36	DC	00,13	mA	pass
531	20:36:37	DC	00,13	mA	pass
532	20:36:37	DC	00,13	mA	pass
533	20:36:38	DC	00,14	mA	pass
534	20:36:39	DC	00,14	mA	pass
535	20:36:39	DC	00,14	mA	pass
536	20:36:40	DC	00,13	mA	pass
537	20:36:40	DC	00,13	mA	pass
538	20:36:41	DC	00,13	mA	pass
539	20:36:41	DC	00,13	mA	pass
540	20:36:42	DC	00,13	mA	pass
541	20:36:43	DC	00,13	mA	pass
542	20:36:43	DC	00,13	mA	pass
543	20:36:44	DC	00,13	mA	pass
544	20:36:44	DC	00,13	mA	pass
545	20:36:45	DC	00,14	mA	pass
546	20:36:46	DC	00,14	mA	pass
547	20:36:46	DC	00,13	mA	pass
548	20:36:47	DC	00,13	mA	pass
549	20:36:47	DC	00,14	mA	pass
550	20:36:48	DC	00,13	mA	pass
551	20:36:48	DC	00,13	mA	pass
552	20:36:49	DC	00,13	mA	pass
553	20:36:50	DC	00,13	mA	pass
554	20:36:50	DC	00,13	mA	pass
555	20:36:51	DC	00,14	mA	pass
556	20:36:51	DC	00,14	mA	pass
557	20:36:52	DC	00,14	mA	pass
558	20:36:53	DC	00,14	mA	pass
559	20:36:53	DC	00,14	mA	pass
560	20:36:54	DC	00,14	mA	pass
561	20:36:54	DC	00,14	mA	pass
562	20:36:55	DC	00,14	mA	pass
563	20:36:55	DC	09,71	mA	pass
564	20:36:56	DC	00,19	mA	pass
565	20:36:57	DC	04,94	mA	pass
566	20:36:57	DC	05,91	mA	pass
567	20:36:58	DC	00,19	mA	pass
568	20:36:58	DC	27,28	mA	pass
569	20:36:59	DC	00,19	mA	pass
570	20:36:59	DC	00,19	mA	pass
571	20:37:00	DC	00,19	mA	pass
572	20:37:01	DC	00,19	mA	pass
573	20:37:01	DC	00,19	mA	pass
574	20:37:02	DC	00,19	mA	pass
575	20:37:02	DC	03,30	mA	pass
576	20:37:03	DC	00,19	mA	pass
577	20:37:03	DC	00,19	mA	pass
578	20:37:04	DC	00,19	mA	pass
579	20:37:05	DC	00,20	mA	pass
580	20:37:05	DC	00,20	mA	pass
581	20:37:06	DC	00,19	mA	pass
582	20:37:06	DC	00,19	mA	pass
583	20:37:07	DC	00,19	mA	pass
584	20:37:08	DC	00,19	mA	pass
585	20:37:08	DC	05,04	mA	pass
586	20:37:09	DC	00,19	mA	pass
587	20:37:09	DC	00,19	mA	pass
588	20:37:10	DC	00,19	mA	pass
589	20:37:11	DC	00,20	mA	pass
590	20:37:11	DC	00,19	mA	pass
591	20:37:12	DC	00,19	mA	pass
592	20:37:12	DC	00,19	mA	pass
593	20:37:13	DC	00,19	mA	pass
594	20:37:13	DC	00,19	mA	pass
595	20:37:14	DC	00,19	mA	pass
596	20:37:15	DC	21,91	mA	pass
597	20:37:15	DC	00,19	mA	pass
598	20:37:16	DC	00,19	mA	pass
599	20:37:16	DC	00,19	mA	pass
600	20:37:17	DC	00,19	mA	pass
601	20:37:18	DC	00,19	mA	pass
602	20:37:18	DC	00,19	mA	pass
603	20:37:19	DC	27,34	mA	pass
604	20:37:19	DC	00,19	mA	pass
605	20:37:20	DC	00,19	mA	pass
606	20:37:20	DC	00,19	mA	pass
607	20:37:21	DC	00,19	mA	pass
608	20:37:22	DC	00,19	mA	pass
609	20:37:22	DC	00,19	mA	pass
610	20:37:23	DC	00,19	mA	pass
611	20:37:23	DC	00,19	mA	pass
612	20:37:24	DC	00,19	mA	pass
613	20:37:24	DC	00,19	mA	pass
614	20:37:25	DC	00,19	mA	pass
615	20:37:26	DC	00,19	mA	pass
616	20:37:26	DC	00,19	mA	pass
617	20:37:27	DC	00,19	mA	pass
618	20:37:27	DC	00,19	mA	pass
619	20:37:28	DC	00,19	mA	pass
620	20:37:29	DC	00,19	mA	pass
621	20:37:29	DC	00,19	mA	pass
622	20:37:30	DC	00,19	mA	pass
623	20:37:30	DC	05,01	mA	pass
624	20:37:31	DC	00,19	mA	pass
625	20:37:32	DC	00,19	mA	pass
626	20:37:32	DC	00,19	mA	pass
627	20:37:33	DC	00,19	mA	pass
628	20:37:33	DC	00,20	mA	pass
629	20:37:34	DC	00,20	mA	pass
630	20:37:35	DC	00,19	mA	pass
631	20:37:35	DC	00,19	mA	pass
632	20:37:36	DC	00,18	mA	pass
633	20:37:36	DC	00,18	mA	pass
634	20:37:37	DC	00,18	mA	pass
635	20:37:37	DC	00,19	mA	pass
636	20:37:38	DC	03,43	mA	pass
637	20:37:39	DC	00,19	mA	pass
638	20:37:39	DC	00,19	mA	pass
639	20:37:40	DC	00,19	mA	pass
640	20:37:40	DC	00,19	mA	pass
641	20:37:41	DC	00,20	mA	pass
642	20:37:41	DC	00,20	mA	pass
643	20:37:42	DC	00,19	mA	pass
644	20:37:43	DC	00,19	mA	pass
645	20:37:43	DC	05,05	mA	pass
646	20:37:44	DC	00,19	mA	pass
647	20:37:44	DC	00,19	mA	pass
648	20:37:45	DC	00,19	mA	pass
649	20:37:46	DC	00,20	mA	pass
650	20:37:46	DC	00,20	mA	pass
651	20:37:47	DC	00,20	mA	pass
652	20:37:47	DC	00,19	mA	pass
