,meas0,meas1,meas2,meas3,meas4,meas5,meas6,meas7,meas8
4101,13520.0,1904.0,8496.0,7264.0,8000.0,1488.0,7168.0,4048.0,1408.0
4102,14000.0,1488.0,7584.0,7424.0,7504.0,1904.0,7088.0,4208.0,1904.0
4103,14000.0,2160.0,7264.0,7504.0,7344.0,1824.0,7264.0,4288.0,1584.0
4104,14096.0,1984.0,7264.0,7504.0,7264.0,2480.0,7168.0,4208.0,1408.0
4105,14096.0,1664.0,7088.0,7424.0,7424.0,2896.0,7088.0,4048.0,1824.0
4106,10624.0,1824.0,7168.0,7264.0,7664.0,2896.0,6928.0,4288.0,1248.0
4107,8816.0,1584.0,7920.0,8816.0,7264.0,2240.0,6928.0,4208.0,1664.0
4108,12448.0,1904.0,7264.0,10384.0,8080.0,1408.0,7424.0,4128.0,1584.0
4109,13840.0,1584.0,7008.0,9312.0,9968.0,1584.0,7664.0,4208.0,1584.0
4110,14000.0,1664.0,7088.0,8736.0,9728.0,1408.0,7424.0,4208.0,1664.0
4111,14000.0,1664.0,7264.0,7840.0,8992.0,1488.0,8576.0,4208.0,1328.0
4112,13920.0,1584.0,7584.0,7424.0,8000.0,1664.0,9392.0,4208.0,1664.0
4113,12848.0,1904.0,7264.0,7168.0,7344.0,1408.0,8816.0,4704.0,1744.0
4114,8656.0,1408.0,7744.0,7344.0,7168.0,1584.0,7840.0,4944.0,1488.0
4115,9648.0,2064.0,10304.0,8080.0,7168.0,1408.0,7264.0,5120.0,1488.0
4116,13104.0,1744.0,9968.0,7344.0,7920.0,1664.0,7264.0,4864.0,1744.0
4117,13920.0,1744.0,9072.0,7264.0,7504.0,1664.0,7264.0,4704.0,2816.0
4118,14176.0,1824.0,8736.0,7168.0,7088.0,1488.0,7424.0,5776.0,3792.0
4119,14096.0,1408.0,8576.0,7344.0,7168.0,1984.0,8000.0,6352.0,3392.0
4120,14096.0,1824.0,7664.0,7664.0,7264.0,1488.0,7264.0,5856.0,3472.0
4121,12272.0,1664.0,7264.0,7344.0,7504.0,1904.0,7168.0,6928.0,4128.0
4122,8416.0,1984.0,7920.0,8080.0,7344.0,1488.0,7264.0,7088.0,4128.0
4123,11200.0,1584.0,7840.0,9232.0,7344.0,1584.0,7344.0,7264.0,4048.0
4124,13680.0,1664.0,7344.0,8816.0,9232.0,1744.0,7264.0,7264.0,4048.0
4125,14096.0,1904.0,7344.0,8080.0,8816.0,1488.0,7168.0,7344.0,3216.0
4126,14000.0,1904.0,7264.0,7504.0,7920.0,1824.0,8000.0,7168.0,3312.0
4127,13840.0,1744.0,7584.0,7424.0,7504.0,1488.0,9072.0,7168.0,3392.0
4128,13920.0,1664.0,7344.0,7344.0,7264.0,1744.0,8576.0,7168.0,3312.0
4129,10720.0,1824.0,7168.0,7344.0,7264.0,1664.0,7584.0,7344.0,3216.0
4130,8816.0,1984.0,9232.0,8080.0,7168.0,2240.0,7264.0,7264.0,3312.0
4131,12528.0,1664.0,10224.0,7504.0,7744.0,3392.0,7168.0,7264.0,3136.0
4132,13840.0,1904.0,9232.0,7264.0,7664.0,4128.0,7168.0,7264.0,2976.0
4133,14000.0,1408.0,8736.0,7264.0,7344.0,3552.0,7264.0,7344.0,2976.0
4134,14000.0,1664.0,8000.0,7168.0,7168.0,3792.0,8080.0,7344.0,2976.0
4135,14176.0,1584.0,7264.0,7424.0,7264.0,4464.0,7584.0,7264.0,2976.0
4136,14096.0,1584.0,7168.0,7264.0,7424.0,4288.0,7424.0,7504.0,3136.0
4137,9808.0,1664.0,7424.0,7424.0,7424.0,4368.0,7344.0,7424.0,3552.0
4138,9808.0,1904.0,7504.0,9472.0,7168.0,4208.0,7344.0,7424.0,4864.0
4139,13104.0,1824.0,7344.0,9152.0,8736.0,3392.0,7664.0,7344.0,5280.0
4140,13840.0,1488.0,7168.0,8656.0,9152.0,3392.0,7344.0,7344.0,5616.0
4141,13840.0,1824.0,7264.0,7840.0,8816.0,3216.0,7744.0,7424.0,6688.0
4142,13920.0,1584.0,7264.0,7344.0,7920.0,3216.0,10544.0,7424.0,7424.0
4143,14096.0,1408.0,7584.0,7264.0,7344.0,3312.0,10464.0,7264.0,7344.0
4144,11536.0,3056.0,7088.0,7344.0,7168.0,3472.0,9152.0,7344.0,7424.0
4145,8160.0,3968.0,7584.0,7504.0,7088.0,3472.0,8816.0,7168.0,7264.0
4146,10960.0,3792.0,8496.0,7504.0,7088.0,3312.0,8416.0,7264.0,7168.0
4147,13424.0,3968.0,8576.0,7168.0,7920.0,3392.0,7664.0,7344.0,6928.0
4148,14000.0,4464.0,7664.0,7168.0,7344.0,3472.0,7264.0,7344.0,6848.0
4149,14000.0,4288.0,7264.0,7264.0,7264.0,3136.0,7744.0,7344.0,7088.0
4150,13920.0,4464.0,7264.0,7504.0,7088.0,3216.0,7744.0,7264.0,7088.0
4151,13840.0,4208.0,7264.0,7744.0,7264.0,3712.0,7504.0,7168.0,7664.0
4152,12608.0,3632.0,7264.0,7344.0,8160.0,4944.0,7424.0,7264.0,7664.0
4153,9152.0,3392.0,8000.0,8080.0,8576.0,5280.0,7344.0,7344.0,7584.0
4154,12352.0,3216.0,7504.0,8496.0,8240.0,5936.0,7584.0,7344.0,6688.0
4155,13600.0,3216.0,7264.0,7920.0,9072.0,6928.0,7504.0,7504.0,4784.0
4156,13920.0,3312.0,7264.0,7424.0,8496.0,7424.0,7584.0,7344.0,4368.0
4157,13840.0,3312.0,7344.0,7264.0,7840.0,7504.0,8992.0,7264.0,3968.0
4158,13840.0,3216.0,7744.0,7264.0,7344.0,7584.0,10224.0,7264.0,2736.0
4159,13680.0,3136.0,7344.0,7344.0,7088.0,7168.0,9312.0,7264.0,2816.0
4160,9312.0,3312.0,7504.0,7264.0,7168.0,7264.0,8816.0,7264.0,2320.0
4161,9392.0,3312.0,9568.0,8240.0,7168.0,7088.0,8160.0,7344.0,2160.0
4162,13104.0,3312.0,9072.0,7504.0,7920.0,7088.0,7424.0,7264.0,2640.0
4163,14000.0,3392.0,8240.0,7424.0,7584.0,7264.0,7424.0,7008.0,2240.0
4164,14096.0,3888.0,7424.0,7344.0,7264.0,7424.0,7344.0,7088.0,2064.0
4165,14096.0,5040.0,7344.0,7424.0,7088.0,7584.0,7424.0,7168.0,2560.0
4166,13920.0,5280.0,7344.0,7664.0,7168.0,7424.0,7168.0,7344.0,2240.0
4167,11696.0,5936.0,7264.0,7264.0,7584.0,7264.0,7088.0,7264.0,2160.0
4168,8160.0,7008.0,7840.0,7840.0,7344.0,6352.0,6928.0,7264.0,2736.0
4169,10880.0,7584.0,7744.0,9392.0,7088.0,4544.0,7088.0,7088.0,2400.0
4170,13520.0,7584.0,7424.0,8736.0,9072.0,4208.0,7664.0,7344.0,2240.0
4171,14000.0,7584.0,7264.0,7920.0,8736.0,3968.0,7344.0,7344.0,2560.0
4172,14176.0,7088.0,7344.0,7424.0,8080.0,2976.0,7424.0,7344.0,2240.0
4173,14096.0,7008.0,7504.0,7264.0,7344.0,2480.0,8160.0,7264.0,2320.0
4174,14000.0,7168.0,7264.0,7264.0,7168.0,2640.0,8320.0,7344.0,2640.0
4175,11120.0,7264.0,7088.0,7264.0,7168.0,2640.0,7584.0,7344.0,2320.0
4176,8320.0,7344.0,8896.0,8000.0,7264.0,2320.0,7264.0,7264.0,2240.0
4177,12192.0,7264.0,9232.0,7664.0,7584.0,2640.0,7168.0,7424.0,2480.0
4178,13760.0,7664.0,8816.0,7168.0,7664.0,2640.0,7344.0,7344.0,2160.0
4179,14000.0,7344.0,7920.0,7264.0,7264.0,2240.0,7344.0,7344.0,2160.0
4180,14256.0,7344.0,7424.0,7088.0,7168.0,2560.0,8080.0,7168.0,2560.0
4181,14256.0,6432.0,7344.0,7424.0,7264.0,2480.0,7504.0,7344.0,3392.0
4182,14000.0,4624.0,7088.0,7264.0,7424.0,2320.0,7168.0,7344.0,4048.0
4183,9472.0,4208.0,7264.0,7168.0,7424.0,2736.0,7344.0,7344.0,4208.0
4184,8416.0,3888.0,7920.0,9648.0,7168.0,2560.0,7264.0,7264.0,4128.0
4185,9888.0,2896.0,7264.0,10144.0,8736.0,2400.0,7504.0,7168.0,4288.0
4186,9808.0,2896.0,7168.0,8992.0,10224.0,2560.0,7264.0,7168.0,3632.0
4187,9152.0,2480.0,7168.0,8656.0,9392.0,2320.0,7424.0,7088.0,3216.0
4188,6272.0,2560.0,7344.0,8656.0,8992.0,2320.0,9152.0,7168.0,3136.0
4189,4864.0,2736.0,7664.0,8736.0,8656.0,2640.0,8896.0,7168.0,3216.0
4190,4208.0,2480.0,7344.0,8736.0,8896.0,2480.0,8320.0,7344.0,3216.0
4191,3632.0,2640.0,8080.0,8240.0,8656.0,2320.0,7584.0,7344.0,3312.0
4192,1744.0,2736.0,9472.0,8160.0,8416.0,2816.0,7344.0,7344.0,3216.0
4193,1824.0,2560.0,8496.0,7424.0,8416.0,2480.0,7264.0,7168.0,3136.0
4194,1408.0,2736.0,7504.0,7344.0,7584.0,3312.0,7168.0,7344.0,3136.0
4195,1744.0,2816.0,7088.0,7264.0,7264.0,3472.0,7504.0,7264.0,3312.0
4196,1488.0,2640.0,7088.0,7664.0,7264.0,4288.0,7744.0,7264.0,3216.0
4197,1584.0,2736.0,7008.0,7504.0,7344.0,4288.0,7088.0,7168.0,3056.0
4198,1664.0,2736.0,7168.0,7424.0,7424.0,4208.0,7168.0,7168.0,3216.0
4199,1584.0,2560.0,8240.0,7424.0,7264.0,4368.0,7088.0,7344.0,4208.0
4200,1664.0,2736.0,8160.0,6512.0,7424.0,3632.0,7504.0,7344.0,5040.0
4201,1408.0,2640.0,7664.0,5120.0,7008.0,3312.0,7344.0,7344.0,5280.0
4202,1664.0,2480.0,7168.0,4544.0,5536.0,3216.0,7168.0,7424.0,6352.0
4203,1584.0,2640.0,7088.0,4464.0,4544.0,3392.0,8576.0,7344.0,7088.0
4204,1744.0,2560.0,7344.0,4208.0,4464.0,3312.0,9072.0,7264.0,7264.0
4205,1904.0,2320.0,7008.0,2400.0,4288.0,3392.0,8816.0,7264.0,7344.0
4206,1488.0,2640.0,7008.0,1984.0,3472.0,3392.0,8000.0,7264.0,7264.0
4207,1584.0,2896.0,7344.0,1744.0,3216.0,3392.0,7424.0,7168.0,6848.0
4208,1408.0,3712.0,6432.0,1824.0,2240.0,3472.0,7344.0,7264.0,6848.0
4209,1664.0,4368.0,4864.0,1488.0,1744.0,3392.0,7168.0,7168.0,7008.0
4210,1584.0,4944.0,4544.0,1824.0,1328.0,3216.0,7168.0,7344.0,7008.0
4211,1584.0,4624.0,4288.0,1744.0,1744.0,3312.0,8000.0,7168.0,7168.0
4212,1664.0,4464.0,4368.0,1664.0,1408.0,3472.0,7504.0,7264.0,7168.0
4213,1408.0,3552.0,4368.0,1824.0,1904.0,4464.0,7344.0,7008.0,7424.0
4214,1488.0,3392.0,4288.0,1664.0,1744.0,5200.0,7264.0,7088.0,7264.0
4215,1248.0,3136.0,4288.0,1824.0,1744.0,5440.0,7344.0,7264.0,7344.0
4216,1664.0,3216.0,3216.0,1488.0,1664.0,6432.0,7664.0,7504.0,5280.0
4217,1744.0,3136.0,1824.0,1904.0,1584.0,7264.0,7344.0,7504.0,3712.0
4218,1584.0,3216.0,1824.0,2064.0,1824.0,7424.0,7840.0,7504.0,3056.0
4219,1584.0,3312.0,1824.0,1664.0,1408.0,7584.0,9568.0,7504.0,2816.0
4220,1408.0,3216.0,1584.0,1824.0,1664.0,7344.0,8736.0,7344.0,2736.0
4221,1744.0,3312.0,1824.0,1408.0,1904.0,7168.0,7744.0,7264.0,2816.0
4222,1488.0,3312.0,1488.0,2160.0,1664.0,7088.0,7424.0,7344.0,2816.0
4223,1744.0,3216.0,1984.0,1824.0,1744.0,7168.0,7344.0,8240.0,2816.0
4224,1584.0,3216.0,1664.0,1904.0,1408.0,7088.0,7088.0,7424.0,2816.0
4225,1584.0,3792.0,1664.0,1664.0,1664.0,7088.0,7168.0,7344.0,2640.0
4226,1584.0,4624.0,1664.0,1584.0,1328.0,7264.0,7920.0,7168.0,2640.0
4227,1744.0,5440.0,1488.0,1984.0,1408.0,7344.0,7584.0,7344.0,2736.0
4228,1584.0,5616.0,1904.0,1488.0,1408.0,7168.0,7264.0,7264.0,2560.0
4229,1488.0,6928.0,2064.0,2064.0,1408.0,7168.0,7168.0,7088.0,2816.0
4230,1664.0,7424.0,1984.0,1824.0,1488.0,5040.0,7168.0,7744.0,2816.0
4231,1408.0,7504.0,1824.0,1824.0,1248.0,3632.0,7424.0,12032.0,2816.0
4232,1584.0,7584.0,1824.0,1904.0,2064.0,2976.0,7088.0,13680.0,2560.0
4233,1824.0,7344.0,1664.0,1488.0,1744.0,2816.0,7168.0,12352.0,2480.0
4234,1664.0,7168.0,1488.0,2064.0,1824.0,2896.0,7344.0,8416.0,2736.0
4235,1824.0,7168.0,1984.0,1664.0,1664.0,2976.0,6688.0,7424.0,2816.0
4236,1584.0,7168.0,1664.0,1904.0,1408.0,2816.0,4784.0,7584.0,2736.0
4237,1904.0,7168.0,1904.0,2240.0,1824.0,2816.0,4208.0,7424.0,2736.0
4238,1744.0,7264.0,1744.0,3056.0,1408.0,2896.0,4288.0,9152.0,2640.0
4239,2064.0,7504.0,1488.0,3472.0,1744.0,2896.0,4288.0,13024.0,2816.0
4240,1744.0,7424.0,1904.0,2240.0,1744.0,2816.0,4128.0,13760.0,2816.0
4241,1584.0,7264.0,2064.0,2160.0,1664.0,2816.0,4048.0,14096.0,2896.0
4242,1824.0,7168.0,1904.0,1584.0,1744.0,2976.0,3792.0,14256.0,2896.0
4243,1488.0,5120.0,1584.0,2064.0,1488.0,2976.0,3216.0,14176.0,2816.0
4244,1664.0,3632.0,1744.0,1824.0,1824.0,3136.0,1488.0,13920.0,2640.0
4245,1664.0,2976.0,1744.0,1824.0,1744.0,2976.0,1744.0,9728.0,2560.0
4246,1664.0,3136.0,1584.0,1984.0,1904.0,2896.0,1664.0,11200.0,2736.0
4247,1664.0,3136.0,1824.0,1744.0,1824.0,2816.0,1744.0,13344.0,2736.0
4248,1488.0,3136.0,1328.0,1904.0,1584.0,2896.0,1904.0,13760.0,2736.0
4249,1744.0,3136.0,1744.0,1584.0,1664.0,2816.0,1488.0,13840.0,2560.0
4250,1408.0,2896.0,1488.0,1824.0,1488.0,2896.0,1744.0,13920.0,2560.0
4251,2064.0,2896.0,1584.0,1744.0,1824.0,2736.0,1488.0,14176.0,2736.0
4252,1584.0,2896.0,1904.0,2064.0,1488.0,2816.0,1664.0,11200.0,2736.0
4253,1664.0,2976.0,1664.0,2064.0,1664.0,2896.0,1488.0,8656.0,2736.0
4254,1744.0,2976.0,1984.0,1584.0,1744.0,2816.0,1488.0,12192.0,2896.0
4255,1488.0,2976.0,1664.0,1904.0,1904.0,2976.0,1904.0,13600.0,2816.0
4256,1824.0,2976.0,1824.0,1664.0,2064.0,2896.0,1984.0,13920.0,2736.0
4257,1664.0,3136.0,1824.0,1824.0,1664.0,2896.0,1984.0,13840.0,2896.0
4258,1904.0,2976.0,1664.0,1744.0,1744.0,2896.0,1664.0,14176.0,2976.0
4259,1744.0,3056.0,1904.0,1664.0,1744.0,3312.0,1584.0,13264.0,2816.0
4260,1744.0,3056.0,1584.0,1984.0,1488.0,3216.0,1824.0,8896.0,2560.0
4261,1744.0,3056.0,1744.0,1744.0,1904.0,3312.0,1584.0,9472.0,2736.0
4262,1744.0,2976.0,1488.0,1984.0,1488.0,2896.0,1904.0,13184.0,2560.0
4263,1664.0,2976.0,1984.0,1824.0,1664.0,3056.0,1408.0,13840.0,2640.0
4264,1744.0,3056.0,1824.0,2240.0,1488.0,3056.0,1824.0,14000.0,2560.0
4265,1904.0,2976.0,1664.0,2064.0,1904.0,3056.0,1664.0,13920.0,2816.0
4266,1664.0,2976.0,1904.0,1744.0,1904.0,3056.0,1664.0,14000.0,2816.0
4267,1664.0,2976.0,1584.0,1984.0,2160.0,2976.0,1824.0,12768.0,2640.0
4268,1824.0,2896.0,1904.0,1488.0,1824.0,2976.0,1824.0,8656.0,2640.0
4269,1408.0,2896.0,1744.0,2064.0,1408.0,2976.0,1824.0,11296.0,2640.0
4270,1584.0,2976.0,1904.0,1664.0,1584.0,3056.0,1408.0,13920.0,2736.0
4271,1984.0,2816.0,1824.0,1744.0,1664.0,2816.0,1664.0,14256.0,2816.0
4272,3472.0,2896.0,1584.0,1824.0,1744.0,2816.0,1664.0,14096.0,2736.0
4273,3968.0,2816.0,1824.0,1664.0,1664.0,2896.0,1408.0,14096.0,2640.0
4274,3392.0,2816.0,1904.0,1904.0,1488.0,3056.0,1744.0,14176.0,3632.0
4275,4048.0,2896.0,1984.0,2480.0,1824.0,2976.0,1328.0,11296.0,4368.0
4276,4288.0,2896.0,1984.0,3888.0,1744.0,3056.0,1488.0,8576.0,3632.0
4277,4288.0,3056.0,1664.0,4288.0,3392.0,2976.0,1408.0,12112.0,3312.0
4278,4368.0,2976.0,1744.0,3552.0,4128.0,2816.0,1584.0,13760.0,3392.0
4279,3632.0,2976.0,1664.0,4288.0,3552.0,2896.0,1984.0,14096.0,3312.0
4280,3136.0,2896.0,1824.0,4624.0,3792.0,2816.0,1584.0,13920.0,3216.0
4281,3056.0,2976.0,1664.0,4544.0,4208.0,2816.0,1664.0,14000.0,3216.0
4282,3056.0,2896.0,1984.0,5280.0,4128.0,2896.0,1584.0,13760.0,3312.0
4283,3056.0,2896.0,1984.0,6688.0,4368.0,2816.0,1664.0,9728.0,3312.0
4284,2976.0,2816.0,1824.0,8160.0,6688.0,2736.0,1584.0,9312.0,3312.0
4285,2976.0,2896.0,1744.0,7504.0,7744.0,2896.0,1584.0,12848.0,3392.0
4286,2896.0,2896.0,2064.0,4544.0,7584.0,2896.0,1664.0,13760.0,3392.0
4287,2896.0,3056.0,1904.0,3552.0,4704.0,3056.0,1488.0,13840.0,3216.0
4288,2976.0,3136.0,1584.0,3552.0,3792.0,3888.0,1664.0,14096.0,3216.0
4289,2976.0,3056.0,1744.0,4048.0,3392.0,4368.0,1408.0,14256.0,3136.0
4290,2976.0,2896.0,1824.0,6112.0,3472.0,3552.0,2064.0,12112.0,3136.0
4291,3632.0,2976.0,1664.0,9648.0,5616.0,3216.0,1824.0,8416.0,3968.0
4292,4784.0,3056.0,1824.0,12448.0,8240.0,3216.0,1488.0,10464.0,4944.0
4293,5360.0,3056.0,1488.0,12448.0,11696.0,3216.0,1584.0,13424.0,5280.0
4294,5360.0,2976.0,1984.0,12112.0,12032.0,3216.0,1328.0,14000.0,6272.0
4295,6512.0,3056.0,1744.0,12272.0,11872.0,3136.0,1904.0,14096.0,7264.0
4296,7264.0,3136.0,1824.0,12112.0,11872.0,3216.0,2064.0,14176.0,7344.0
4297,7584.0,3216.0,1904.0,11952.0,11872.0,3312.0,2816.0,14256.0,7504.0
4298,7584.0,3136.0,1824.0,12112.0,11616.0,3312.0,3136.0,13424.0,7584.0
4299,7424.0,3056.0,1824.0,15648.0,11696.0,3312.0,1744.0,9312.0,7168.0
4300,7424.0,3216.0,1408.0,13760.0,11872.0,3216.0,1904.0,12192.0,7168.0
4301,7344.0,4128.0,1904.0,12352.0,11696.0,3392.0,1328.0,13600.0,7168.0
4302,7424.0,4544.0,1664.0,11872.0,11696.0,3312.0,1744.0,13840.0,7088.0
4303,7264.0,3632.0,1664.0,11696.0,11776.0,3216.0,1584.0,14176.0,7088.0
4304,7344.0,3312.0,1744.0,11872.0,11696.0,3392.0,1664.0,14176.0,7088.0
4305,7424.0,3312.0,1488.0,11872.0,11952.0,4464.0,1744.0,14096.0,7344.0
4306,7264.0,3216.0,1824.0,12848.0,12272.0,5200.0,1408.0,9808.0,7504.0
4307,7424.0,3392.0,1488.0,15568.0,11952.0,5440.0,1824.0,8992.0,7744.0
4308,7584.0,3312.0,1824.0,12944.0,9152.0,6512.0,1408.0,12608.0,5936.0
4309,5440.0,3312.0,1984.0,12112.0,5280.0,7344.0,1488.0,13680.0,4288.0
4310,4544.0,3392.0,1664.0,12032.0,4464.0,7504.0,1584.0,13920.0,3968.0
4311,4288.0,3472.0,1904.0,11952.0,4208.0,7504.0,1664.0,14176.0,3392.0
4312,3472.0,3392.0,1904.0,11696.0,4208.0,7584.0,1904.0,14336.0,2736.0
4313,2736.0,3392.0,1904.0,12032.0,4208.0,7168.0,1408.0,12272.0,2320.0
4314,2480.0,3312.0,1488.0,14256.0,4368.0,7088.0,1744.0,8416.0,2400.0
4315,2736.0,3392.0,1824.0,15072.0,4208.0,7168.0,1584.0,10384.0,2480.0
4316,2560.0,3216.0,1664.0,12528.0,4288.0,7168.0,1584.0,13264.0,2160.0
4317,2480.0,3552.0,1408.0,12112.0,4288.0,7344.0,1664.0,13760.0,2480.0
4318,2640.0,4464.0,1664.0,12192.0,4208.0,7344.0,1408.0,14000.0,2320.0
4319,2560.0,5280.0,1408.0,12112.0,4128.0,7264.0,1744.0,14256.0,2240.0
4320,2560.0,5440.0,1984.0,12112.0,4048.0,7168.0,1488.0,14256.0,2560.0
4321,2736.0,6432.0,1744.0,12192.0,3968.0,7344.0,1824.0,11696.0,2320.0
4322,2560.0,7264.0,1664.0,16144.0,3968.0,5200.0,1744.0,8320.0,2320.0
4323,2480.0,7664.0,1488.0,14336.0,4128.0,4368.0,1664.0,11776.0,2560.0
4324,2736.0,7840.0,1408.0,12528.0,4128.0,4128.0,1744.0,13680.0,2400.0
4325,2640.0,7664.0,1904.0,12112.0,4208.0,3552.0,1408.0,14096.0,2160.0
4326,2400.0,7504.0,1408.0,12112.0,4048.0,2736.0,1664.0,14096.0,2560.0
4327,2640.0,7344.0,1904.0,12112.0,4368.0,2240.0,1488.0,14176.0,2400.0
4328,2560.0,7264.0,1664.0,11952.0,4288.0,2640.0,1664.0,14096.0,2240.0
4329,2560.0,7344.0,1744.0,12848.0,4208.0,2320.0,1744.0,9968.0,2640.0
4330,2816.0,7344.0,1824.0,15568.0,4464.0,2240.0,1584.0,8896.0,2480.0
4331,2560.0,7344.0,1664.0,12944.0,4464.0,2640.0,1664.0,12608.0,2240.0
4332,2400.0,7504.0,1904.0,11952.0,5040.0,2400.0,1328.0,13680.0,2640.0
4333,2736.0,7344.0,1824.0,11952.0,6192.0,2400.0,1824.0,13840.0,2160.0
4334,2560.0,7504.0,1904.0,11872.0,6352.0,2816.0,1984.0,13760.0,3312.0
4335,3312.0,5616.0,1904.0,11952.0,6192.0,2400.0,1584.0,13840.0,3392.0
4336,3712.0,4544.0,1664.0,11952.0,7168.0,2160.0,1904.0,13184.0,4208.0
4337,4208.0,4464.0,1824.0,14000.0,7344.0,2640.0,1488.0,8992.0,4208.0
4338,4128.0,3712.0,1488.0,15248.0,7424.0,2320.0,1744.0,10224.0,4208.0
4339,4208.0,2816.0,1824.0,12688.0,7168.0,2400.0,1488.0,13184.0,4128.0
4340,3968.0,2640.0,1584.0,12112.0,7168.0,2736.0,1824.0,13840.0,3216.0
4341,3216.0,2816.0,1744.0,12032.0,7168.0,2320.0,1488.0,13920.0,3216.0
4342,3136.0,2640.0,1664.0,12032.0,7344.0,2240.0,1488.0,14096.0,3312.0
4343,3216.0,2480.0,1984.0,12032.0,7264.0,2736.0,1824.0,14256.0,3216.0
4344,3216.0,2816.0,1984.0,12032.0,7168.0,2400.0,1408.0,10800.0,3392.0
4345,3216.0,2640.0,1904.0,15408.0,7168.0,2320.0,2064.0,7920.0,3216.0
4346,3216.0,2640.0,1984.0,13840.0,7264.0,2640.0,1664.0,11536.0,3056.0
4347,3136.0,2816.0,1744.0,12272.0,7264.0,2400.0,1584.0,13424.0,3216.0
4348,3216.0,2560.0,1744.0,12112.0,7168.0,3552.0,1584.0,13920.0,3216.0
4349,3136.0,2560.0,1824.0,12352.0,7168.0,3792.0,1488.0,14000.0,3216.0
4350,3056.0,2736.0,1664.0,12192.0,7168.0,4464.0,1744.0,14000.0,3136.0
4351,2976.0,2560.0,1744.0,12192.0,7168.0,4464.0,1488.0,14176.0,3312.0
4352,3136.0,2640.0,1488.0,12688.0,7168.0,4464.0,1744.0,12272.0,3552.0
4353,3712.0,2816.0,1904.0,16640.0,7424.0,4208.0,1584.0,9568.0,4624.0
4354,4944.0,2736.0,2480.0,13600.0,7264.0,3552.0,1584.0,12768.0,5120.0
4355,5200.0,2736.0,3216.0,12448.0,7264.0,3472.0,1824.0,13680.0,5616.0
4356,5776.0,2896.0,3312.0,12272.0,7168.0,3312.0,1488.0,13920.0,6768.0
4357,7008.0,2640.0,1984.0,12112.0,7264.0,3216.0,1984.0,14000.0,7344.0
4358,7424.0,2640.0,2064.0,12032.0,7264.0,3216.0,1584.0,14256.0,7424.0
4359,7424.0,2816.0,1904.0,11952.0,7264.0,3216.0,1744.0,13520.0,7664.0
4360,7584.0,2816.0,3472.0,13920.0,7344.0,3216.0,1664.0,8992.0,7168.0
4361,7504.0,3552.0,4208.0,15408.0,7744.0,3312.0,1408.0,10048.0,7168.0
4362,7424.0,3632.0,3712.0,12688.0,7744.0,3216.0,1824.0,13264.0,7264.0
4363,7168.0,4624.0,3968.0,12112.0,7584.0,3136.0,1328.0,13920.0,7168.0
4364,7168.0,4544.0,4464.0,11952.0,7264.0,3136.0,1824.0,14000.0,7264.0
4365,7344.0,4944.0,4544.0,12112.0,7264.0,3216.0,1488.0,14096.0,7264.0
4366,7264.0,4544.0,4704.0,12112.0,7168.0,3792.0,1584.0,14176.0,7424.0
4367,7264.0,3632.0,7424.0,12112.0,7168.0,4944.0,1744.0,11040.0,7264.0
4368,7344.0,3392.0,6688.0,15328.0,7168.0,5360.0,1904.0,8160.0,7168.0
4369,7264.0,3312.0,3968.0,13840.0,7264.0,5856.0,1488.0,11456.0,7840.0
4370,6352.0,3312.0,3552.0,12448.0,7168.0,6928.0,1744.0,13600.0,7584.0
4371,4368.0,3392.0,3552.0,11952.0,7168.0,7424.0,1584.0,14000.0,6768.0
4372,3216.0,3312.0,3712.0,11872.0,7168.0,7424.0,1744.0,14096.0,7664.0
4373,2976.0,3216.0,3792.0,11616.0,7168.0,7664.0,1584.0,14176.0,8000.0
4374,2896.0,3216.0,5696.0,11776.0,7088.0,7504.0,1904.0,14256.0,8080.0
4375,2816.0,3312.0,8320.0,12448.0,7264.0,7264.0,1488.0,10464.0,8000.0
4376,2816.0,3312.0,11952.0,15824.0,7168.0,7168.0,1824.0,8656.0,7920.0
4377,2816.0,3392.0,12272.0,13104.0,7168.0,7168.0,1488.0,12448.0,8000.0
4378,3056.0,3552.0,12112.0,12032.0,7088.0,7168.0,1584.0,13760.0,7840.0
4379,3136.0,4128.0,12112.0,11952.0,7088.0,7088.0,1664.0,14096.0,7920.0
4380,3056.0,5360.0,12192.0,12112.0,7088.0,7168.0,1984.0,14256.0,7424.0
4381,2816.0,5536.0,12112.0,12112.0,7264.0,7088.0,1904.0,14496.0,5360.0
4382,2736.0,6112.0,11952.0,12032.0,7168.0,7168.0,1408.0,13680.0,4288.0
4383,2816.0,7088.0,14096.0,13840.0,7344.0,8080.0,1984.0,9152.0,4128.0
4384,2896.0,7664.0,12944.0,16304.0,7168.0,7424.0,1664.0,8656.0,4464.0
4385,2640.0,7584.0,12112.0,13024.0,7168.0,6928.0,1328.0,10144.0,3632.0
4386,2640.0,7664.0,12032.0,12032.0,7168.0,7840.0,1584.0,9728.0,3136.0
4387,2736.0,7264.0,12032.0,11952.0,7344.0,7920.0,2560.0,8816.0,3136.0
4388,2976.0,7168.0,11952.0,12032.0,7344.0,8160.0,3792.0,5936.0,3632.0
4389,2736.0,7264.0,11696.0,11872.0,7424.0,8160.0,3968.0,4624.0,4704.0
4390,2816.0,7168.0,11952.0,12032.0,7344.0,8160.0,3712.0,4208.0,4944.0
